player_id,player_name,role,top_positive_contributors,weakest_dimensions,missing_metrics,confidence_reducers,derivation_warnings,why_score_is_research_only,research_only,production_ready
3252,Oussama Haddadi,CB,possession_security;progression;defensive_activity,possession_security;progression;defensive_activity,aerial_duels,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
387245,Anass Eddaou,WINGER,shot_threat;box_threat;carrying,box_threat;carrying;chance_creation,progressive_carries,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
399624,Mohamed Zinaf,WINGER,carrying;chance_creation;shot_threat,chance_creation;shot_threat;box_threat,progressive_carries,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
407663,Mohamed Habbali,WINGER,shot_threat;carrying;chance_creation,carrying;chance_creation;box_threat,progressive_carries,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
407665,Soufiane Jazouli,WINGER,carrying;chance_creation;box_threat,chance_creation;box_threat;shot_threat,progressive_carries,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
409131,Abdellatif Benkassou,WINGER,carrying;chance_creation;shot_threat,chance_creation;shot_threat;box_threat,progressive_carries,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
435547,Abdallah Ziani,WINGER,chance_creation;box_threat;carrying,box_threat;carrying;shot_threat,progressive_carries,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
442098,Khalid Baba,WINGER,chance_creation;carrying;box_threat,carrying;box_threat;shot_threat,progressive_carries,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
477555,Adam Brika,WINGER,chance_creation;shot_threat;carrying,shot_threat;carrying;box_threat,progressive_carries,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
477681,Brahim Ait Hammou,WINGER,carrying;shot_threat;chance_creation,shot_threat;chance_creation;box_threat,progressive_carries,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
523309,Jalal-Eddine El Khfiyef,WINGER,carrying;chance_creation;box_threat,chance_creation;box_threat;shot_threat,progressive_carries,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
523314,Mouhcine Boussanane,WINGER,chance_creation;box_threat;shot_threat,box_threat;shot_threat;carrying,progressive_carries,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
523338,Salah Eddine Essalehy,WINGER,chance_creation;box_threat;shot_threat,box_threat;shot_threat;carrying,progressive_carries,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
524395,Amine Dghoughi,WINGER,shot_threat;box_threat;carrying,box_threat;carrying;chance_creation,progressive_carries,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
